customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5513-MWPRL,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),84.23,1107.4,No
6617-MXPNP,Female,1,Yes,No,12,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,70.85,829.59,Yes
3424-VQWWT,Female,0,No,Yes,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,103.83,2998.77,Yes
9861-BQQGW,Female,0,No,Yes,28,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,101.8,2849.86,No
8027-MNNKG,Male,0,Yes,Yes,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.11,1014.44,No
6622-UNEXF,Female,0,Yes,No,44,No,No phone service,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),57.4,2524.01,No
8953-YFYDG,Female,0,No,Yes,13,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),97.81,1258.42,No
7582-FPBJM,Female,0,No,Yes,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.51,3465.85,Yes
3324-VDPVX,Female,0,Yes,No,32,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,72.79,2323.45,No
1071-WRXRC,Female,0,No,Yes,7,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),101.44,725.72,No
7943-KXJAX,Female,1,Yes,No,22,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),108.41,2390.28,Yes
6149-TZVFJ,Female,0,No,Yes,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),89.84,6470.27,No
9586-SMBFJ,Male,0,No,No,24,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.88,1810.01,No
8611-DDRJF,Female,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),37.56,2021.47,No
7958-AGYLA,Female,0,No,Yes,30,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,79.17,2369.0,No
3895-SLJZJ,Male,0,Yes,No,5,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),66.71,324.27,Yes
1461-NWBBM,Male,0,Yes,Yes,20,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,92.49,1839.84,No
5862-TSSLV,Male,0,No,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.03,119.53,Yes
1249-XPKVR,Female,0,No,No,55,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,71.44,3927.19,No
2087-PSNNJ,Female,0,Yes,Yes,72,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),84.46,6049.79,No
7387-PRYJQ,Male,0,No,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),32.9,495.03,No
8005-JLUVY,Male,1,No,No,41,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,51.04,2101.82,No
2551-UJEHJ,Male,1,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,97.74,206.67,Yes
9756-MCAEA,Male,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),43.73,683.33,No
1650-QFBAC,Male,0,Yes,No,18,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),73.07,1309.16,No
5391-NETZJ,Male,0,No,No,16,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),114.07,1824.28,Yes
7303-RBLKQ,Female,0,No,Yes,36,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,101.8,3659.28,No
4991-RMRDB,Female,1,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,86.65,6255.1,Yes
2466-VXQZG,Female,1,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.16,5460.02,No
5511-VKJVU,Male,0,Yes,No,26,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,99.08,2618.58,No
4071-MDNSH,Male,0,No,No,41,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),92.92,3797.51,No
1929-SWCQH,Male,0,No,Yes,72,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),80.82,5833.16,No
8002-TVPQE,Male,1,No,No,24,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,100.82,2411.74,No
7643-KNQYT,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,102.91,1344.82,No
7571-EDGRC,Female,0,Yes,No,13,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,90.34,1197.45,No
9770-JHTWP,Male,0,No,No,38,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,80.69,3087.6,Yes
9831-FXGGA,Male,1,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,44.05,3178.68,Yes
6635-XRNHZ,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Mailed check,70.57,5105.24,No
7797-JKKKU,Female,0,No,No,34,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,94.45,3221.69,No
5735-DJGKN,Female,0,No,No,15,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,80.96,1238.72,Yes
6745-ANXTH,Male,0,No,No,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),107.32, 2570.36 ,No
5195-BDAUK,Male,0,No,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,39.54,1166.39,No
7046-PBTZB,Female,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),104.29,2496.25,Yes
9240-KWWXB,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,96.8,265.56,No
8061-JEHLA,Male,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),46.03,1887.45,No
3553-TWFRC,Female,0,No,No,57,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.57,4839.5,No
2498-FQKXW,Female,0,Yes,No,55,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,54.65,3018.1,No
7023-NDFFW,Male,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.92,1271.01,Yes
5000-KTCLT,Male,0,No,No,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),62.37,1278.97,No
8791-ZPUFC,Male,0,No,Yes,22,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,66.45,1475.36,Yes
2913-SKCTT,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.17,5834.83,No
7353-LJUVK,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),111.58,3262.19,No
5492-ZDFTE,Male,0,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.92,1421.02,No
8317-AMUXX,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,99.31,786.7,No
2037-SQMRY,Male,1,No,Yes,20,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,113.76,2277.06,No
9614-CRUVR,Female,0,No,No,72,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,73.14,5284.25,No
9344-CQKKZ,Male,0,No,No,9,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),70.15,609.05,Yes
2363-HZCUA,Female,1,No,Yes,24,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.42,2157.41,No
7137-FPBLQ,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,96.95,953.44,Yes
8601-CGHLX,Female,0,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),43.72,1997.8,No
8331-BNRXB,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),35.86,1779.33,No
4523-DRRQF,Female,0,No,Yes,36,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),59.99,2154.97,Yes
3792-BEFGW,Female,1,Yes,No,72,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),,5627.51,No
5882-TNLAF,Male,0,Yes,No,58,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),48.9,2826.92,No
4712-DSTUD,Male,0,No,Yes,6,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,77.45,485.81,No
5073-TQVMD,Female,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.88,389.0,No
6300-GFFXH,Female,1,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,110.09,7939.61,Yes
6305-ELYUG,Male,0,No,No,72,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.09,5620.18,Yes
7639-KJCUL,Male,0,No,No,7,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),79.61,552.03,Yes
2122-YNQSQ,Male,1,Yes,No,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.05,4027.25,No
2091-PCWMX,Male,1,Yes,Yes,50,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,88.74,4428.24,No
9046-NGLKA,Male,0,Yes,Yes,72,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,81.95,5892.64,Yes
9468-LWCYP,Female,0,Yes,Yes,19,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Mailed check,75.22,1463.34,No
8763-SNDYT,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.16,1837.87,No
3380-SHDYC,Female,0,No,No,22,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),98.47,2189.24,No
4232-APFKP,Male,0,Yes,Yes,20,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),55.38,1119.57,No
9460-BPAEG,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.7,1092.06,No
1034-YUZEC,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,88.51,2656.22,Yes
8777-JZYCT,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),107.24,7722.84,Yes
7681-PLFRY,Male,0,Yes,Yes,41,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,71.79,2963.2,Yes
2514-AYWCD,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.61,3011.21,No
2737-PPGYL,Female,0,No,Yes,20,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.09,1976.6,No
9047-DZNHA,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),101.91,708.13,Yes
8825-ZPBMX,Female,1,No,No,44,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),111.47,4914.53,No
8300-YHFWC,Male,1,No,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,339.85,No
8844-LVCWQ,Male,1,Yes,No,61,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),64.69,3949.16,No
8791-TWRHF,Female,0,Yes,No,42,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),97.82,4089.54,No
3941-BMKTX,Female,0,No,No,50,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.42,3624.45,No
4593-UFAHH,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,46.79,2692.53,No
6353-FKEFG,Male,0,No,No,11,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,66.76,734.63,No
1218-XBGRZ,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,91.9,6609.63,No
4664-YDMTH,Male,0,No,Yes,24,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),81.8,1957.56,No
8836-BXPZZ,Male,0,Yes,No,18,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),69.56,1251.26,Yes
6142-NYKBL,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,95.75,477.91,No
2321-EZGGX,Female,0,Yes,No,52,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),110.05,5706.5,No
5481-WXFQW,Male,1,No,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),39.02,2710.33,No
3926-ZRYPC,Male,0,No,No,72,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),80.91,5834.62,No
3196-ZDMXV,Female,0,No,No,16,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,79.77,1253.28,No
6497-LHFHB,female,1,No,No,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,294.88,No
6376-JXPRW,Male,0,Yes,No,23,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),75.58,1758.7,No
7512-MMFGH,Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),36.05,419.88,No
2552-JNNEP,Male,0,Yes,No,33,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),62.2,2049.31,No
5367-YKPMJ,Female,1,No,No,44,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,116.66,5111.4,Yes
3184-JUNAS,Male,0,No,No,32,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),112.99,3607.66,No
1571-RAKTH,Female,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,40.55,687.15,No
3958-ACHDR,Female,0,No,No,31,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Electronic check,105.47,3272.69,No
4585-TANFX,Female,0,No,No,72,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),69.32,4979.84,No
3079-SNRHU,Female,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),36.62,1274.41,No
7816-ZVPLW,Female,0,Yes,No,13,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),99.51,1313.34,No
6578-PGZSD,Female,1,No,No,46,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,93.09,4279.9,No
4343-XTLSC,Female,0,Yes,Yes,47,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,66.43,3125.09,No
7609-TFTLG,Male,0,No,No,14,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.46,1344.15,No
2896-WEXFC,Male,0,Yes,No,17,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),76.88,1302.48,No
9448-BUZKD,Male,0,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,40.24,2116.9,No
4223-BXAPD,Male,0,No,No,36,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,101.45,3633.67,Yes
5324-FDFTN,Female,1,Yes,No,20,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),90.21,1819.18,No
2634-PPWRE,Male,0,No,Yes,9,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,79.65,715.68,Yes
1986-HPDAA,Male,1,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,48.05,1865.56,No
9539-RQYSV,Female,1,No,No,18,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,86.01,1539.56,No
9387-FMUKA,Female,0,No,No,9,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),97.78,854.12,Yes
3650-APSKM,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,111.7,7933.29,No
5991-XYZWB,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),96.99,3895.34,No
8004-HSEFB,Female,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.78,1500.56,No
1297-HPTJX,Male,1,Yes,No,17,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),107.7,1845.8,No
4726-FMBDV,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),113.8,3547.53,No
3381-CSCRP,Female,1,Yes,No,5,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,118.75,599.19,Yes
3884-XMAWR,Male,0,Yes,Yes,42,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),73.38,3061.48,No
5370-WUERJ,Male,0,Yes,No,2,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),76.6,138.92,Yes
6690-VZCFB,Female,0,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,113.1,3043.22,Yes
8926-QVMEP,Female,0,Yes,No,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.08,782.91,No
5996-AQCHJ,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),99.39,595.67,No
5954-JDBUA,Male,0,Yes,No,23,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,86.93,2011.66,No
5143-GCXDV,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),41.73,2993.15,No
9689-FJFTS,Female,1,No,Yes,9,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),111.37,1036.24,Yes
3925-DLRYB,Female,0,No,Yes,36,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),95.78,3469.34,No
2157-GRQVB,Female,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,91.8,1563.97,No
7772-KFMKX,Female,0,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.88,6039.75,Yes
7170-QPWAL,Female,0,No,No,42,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,95.56,4028.76,No
3749-KKJMZ,Female,1,Yes,No,27,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,77.5,2097.27,Yes
1114-FYAMT,Male,1,No,Yes,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,112.14,4859.03,Yes
9995-GNLHU,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),91.81,1006.33,Yes
9132-GMYBV,Female,0,Yes,No,17,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,69.45,1160.82,Yes
6821-KCDAN,Male,0,No,No,19,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,99.59,1878.63,No
7766-CYPQB,Female,0,No,No,57,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),74.72,4227.18,No
1728-HBGSL,Male,0,No,No,65,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,74.64,4843.75,No
5535-DHSEN,Female,0,No,Yes,29,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),94.96,2745.75,No
1245-QZEGH,Male,0,Yes,No,72,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,66.83,4786.73,No
4596-PHTUM,Female,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,105.35,3272.04,Yes
1088-FTAAP,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,39.04,611.46,No
6322-WTCCM,Female,0,No,No,22,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,110.67,2441.47,No
2582-JMTEZ,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),104.28,2294.07,No
6106-WKAVX,Female,1,Yes,No,54,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),75.37,4046.5,No
5086-XWHWJ,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),45.87,1422.45,No
