customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureSegment,SpendTier,TotalRevenue,TotalRevenueLog,ServiceCount,ContractRiskScore,AvgMonthlySpend
3962-LJWFZ,Male,0,Yes,No,20,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,81.03,1638.18,Yes,Regular,Medium,1638.18,7.401951395776562,6,2,81.909
4427-LYCEV,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,101.36,1607.56,Yes,Regular,High,1607.56,7.3830946478173916,4,3,100.4725
1158-PEWPH,Female,0,Yes,Yes,33,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),85.77,2831.94,No,Regular,Medium,2831.94,7.949070320644008,2,3,85.81636363636363
6353-QJZBT,Male,0,Yes,No,17,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,74.19,1279.96,No,Regular,Medium,1279.96,7.155365075804209,5,3,75.29176470588236
9056-YQLXZ,Male,0,No,No,50,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),86.2,4305.47,No,Loyal,Medium,4305.47,8.367873821991102,5,3,86.10940000000001
4501-LVFHU,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),115.72,463.81,Yes,New,High,463.81,6.141628719936214,6,3,115.9525
1490-RNBVM,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),88.46,5648.79,No,Loyal,Medium,5648.79,8.639373655308141,2,3,88.26234375
6963-MKAEV,Male,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),45.3,1923.76,No,Regular,Low,1923.76,7.562556563624595,2,3,45.80380952380953
4456-DYPRT,Female,0,No,No,17,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),77.77,1335.34,No,Regular,Medium,1335.34,7.197689812737209,3,3,78.54941176470588
1730-KZSVR,Female,0,Yes,No,30,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),76.1,2297.88,No,Regular,Medium,2297.88,7.74017732679367,4,2,76.596
5163-DSAAE,Female,0,No,No,32,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,87.17,2768.37,No,Regular,Medium,2768.37,7.926375136490603,5,1,86.5115625
3132-PGSZU,Male,0,Yes,No,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.47,403.13,No,Regular,Low,403.13,6.001736608378586,0,3,17.527391304347827
2598-XXNFC,Female,1,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),35.49,736.39,No,Regular,Low,736.39,6.603116924547256,2,2,35.06619047619048
5396-ATLWF,Male,0,No,No,5,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,76.36,378.86,No,New,Medium,378.86,5.9398027637840904,3,1,75.772
2832-VUBRL,Female,0,No,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,40.14,2007.96,No,Loyal,Low,2007.96,7.605372454213534,2,1,40.1592
9454-HWUFW,Male,0,No,No,38,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),66.66,2544.33,No,Regular,Low,2544.33,7.842015586590501,3,2,66.95605263157894
8732-JNSSQ,Male,0,Yes,No,72,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),70.19,5064.82,No,Loyal,Low,5064.82,8.53027129893946,4,3,70.34472222222222
3262-BSZHY,Male,1,No,No,52,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),82.46,4267.23,No,Loyal,Medium,4267.23,8.358954500379221,5,3,82.06211538461538
2031-QPRVY,Male,0,Yes,No,13,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),91.6,1161.06,Yes,Regular,Medium,1161.06,7.057949571190686,6,3,89.31230769230768
7636-CMCKS,Male,0,Yes,No,18,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,75.39,1355.02,Yes,Regular,Medium,1355.02,7.212309217654108,4,3,75.27888888888889
8579-CNXBR,Male,0,Yes,No,26,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,99.98,2593.64,Yes,Regular,High,2593.64,7.8612030576526255,3,3,99.75538461538461
1527-MLVUA,Male,1,Yes,No,15,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,80.58,1213.45,No,Regular,Medium,1213.45,7.102046578389318,5,1,80.89666666666668
9431-RCYZJ,Female,1,Yes,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,97.55,1064.12,No,New,High,1064.12,6.9708427478523936,3,2,96.73818181818181
4718-XLZAG,Female,1,No,No,0,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,95.85,2146.02,Yes,New,High,2146.02,7.6718361131591015,2,2,2146.02
5604-JDHKQ,Male,1,No,Yes,12,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,74.8,886.3,No,New,Medium,886.3,6.788183143841292,5,3,73.85833333333333
9849-DATVF,Female,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),43.29,1253.77,No,Regular,Low,1253.77,7.134707567838177,1,3,43.23344827586207
4170-GTWGX,Male,0,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),98.61,1181.38,No,New,High,1181.38,7.0752846353012195,3,2,98.44833333333334
1257-DNNYX,Female,0,No,No,31,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),89.39,2771.66,No,Regular,Medium,2771.66,7.927562427207716,2,2,89.40838709677419
6615-JFUYN,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,106.17,1787.86,No,Regular,High,1787.86,7.489333824437614,4,2,105.16823529411764
9945-CYSHK,Male,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,91.5,3458.2,No,Regular,Medium,3458.2,8.14879262744489,3,1,91.00526315789473
8450-WJEBX,Female,0,Yes,No,32,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),70.33,2259.82,No,Regular,Low,2259.82,7.723482858317178,4,3,70.619375
7211-DNRPL,Female,0,No,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,101.23,7287.28,No,Loyal,High,7287.28,8.89402285752122,3,1,101.21222222222222
9073-XAXZT,Female,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),40.27,506.9,No,Regular,Low,506.9,6.2302845778072,2,2,38.99230769230769
3425-DYZPX,Female,1,No,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),100.06,6815.77,No,Loyal,High,6815.77,8.827141031612149,4,1,100.23191176470588
5356-UKJXV,Male,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),47.3,895.67,No,Regular,Low,895.67,6.798687901392984,1,3,47.14052631578947
1066-RAMPU,Female,1,No,No,43,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),67.36,2871.79,Yes,Regular,Low,2871.79,7.963038961981281,5,1,66.78581395348837
7045-NBULV,Female,0,Yes,No,72,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),65.46,4702.14,No,Loyal,Low,4702.14,8.455985649735025,2,3,65.3075
8798-LHVAH,Female,1,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,99.78,513.8,Yes,New,High,513.8,6.243778475721972,2,3,102.75999999999999
8119-KPNDP,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,95.23,685.17,Yes,New,High,685.17,6.531125410436292,2,2,97.88142857142857
6004-RHHSS,Female,0,Yes,Yes,70,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),97.65,6859.38,Yes,Loyal,High,6859.38,8.833518112771769,4,2,97.99114285714286
3588-QYCAV,Male,0,No,No,23,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,104.88,2384.82,No,Regular,High,2384.82,7.777298159745059,4,3,103.68782608695653
1660-MLBTJ,Female,0,No,No,41,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),81.37,3341.59,No,Regular,Medium,3341.59,8.114501234567228,2,1,81.50219512195122
2637-QQRHU,Male,0,Yes,No,18,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,70.73,1284.61,Yes,Regular,Low,1284.61,7.158988592862248,3,1,71.36722222222221
1366-NVQTN,Female,1,No,No,27,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.88,2149.46,Yes,Regular,Medium,2149.46,7.673437051725297,3,3,79.60962962962964
9301-VKKLY,Female,0,Yes,No,46,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,108.83,4989.61,No,Regular,High,4989.61,8.515313425763294,4,2,108.46978260869564
7291-SFKAW,Female,1,No,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,97.09,612.51,No,New,High,612.51,6.419196563936624,3,2,102.085
9580-SRQYQ,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),101.0,1092.86,No,New,High,1092.86,6.997468004043428,3,3,99.35090909090908
7671-QNTFV,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.85,1575.55,No,Regular,Low,1575.55,7.362994194308377,1,3,45.01571428571428
1649-GSDND,Female,0,Yes,Yes,41,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,76.58,2146.02,No,Regular,Medium,2146.02,7.6718361131591015,4,1,52.3419512195122
5528-QTFZV,Male,0,No,No,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.56,269.87,Yes,New,Low,269.87,5.601639000987498,0,3,22.489166666666666
4195-ECQDQ,Female,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.73,227.28,No,New,Low,227.28,5.430572945668508,1,3,28.41
2485-MDVHS,Male,0,No,No,41,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,112.15,4581.14,Yes,Regular,High,4581.14,8.429921416889748,5,2,111.73512195121953
4272-GFXAW,Male,0,Yes,No,26,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),62.67,1622.51,No,Regular,Low,1622.51,7.392345751055807,3,2,62.40423076923077
9022-AYKWA,Female,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,116.43,3141.58,No,Regular,High,3141.58,8.052799397578713,6,3,116.35481481481482
3439-FDEWN,Male,0,Yes,No,39,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),77.92,3091.45,Yes,Regular,Medium,3091.45,8.03671893598719,4,3,79.26794871794871
2192-KVLPC,Female,0,Yes,No,27,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,72.17,1935.39,No,Regular,Low,1935.39,7.5685806938299365,1,2,71.68111111111112
6665-UJHMQ,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),42.08,3022.68,No,Loyal,Low,3022.68,8.014229911594262,2,3,41.98166666666666
4477-QTRJA,Male,1,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.13,2246.21,No,Loyal,Low,2246.21,7.717444725762332,1,3,31.19736111111111
9648-YUJCW,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),34.35,732.57,No,Regular,Low,732.57,6.59792302588578,1,2,34.88428571428572
5055-VPHEU,Female,0,Yes,No,47,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),105.51,4984.19,No,Regular,High,4984.19,8.514226796012634,5,3,106.04659574468084
9973-SRDBR,Female,0,Yes,No,67,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),53.72,3574.41,No,Loyal,Low,3574.41,8.181835133866935,2,3,53.349402985074626
4038-BLATW,Female,0,Yes,No,56,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),104.33,5870.76,No,Loyal,High,5870.76,8.677909697524466,4,3,104.83500000000001
7460-ZQRDH,Female,1,Yes,No,15,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,104.72,1578.83,No,Regular,High,1578.83,7.365072525295553,4,3,105.25533333333333
3021-WEFCR,Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,118.75,5951.37,No,Loyal,High,5951.37,8.691544738559323,6,1,119.0274
4960-BNUER,Male,1,No,No,10,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,71.58,728.47,Yes,New,Low,728.47,6.592318243059649,3,3,72.84700000000001
1459-QPCVN,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),95.03,5988.44,No,Loyal,High,5988.44,8.697753197590531,4,1,95.05460317460317
6931-SBKQU,Male,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,86.31,1543.63,No,Regular,Medium,1543.63,7.342539678450757,2,3,85.75722222222223
1095-YXTFP,Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,114.11,3999.12,No,Regular,High,3999.12,8.294079639652036,6,1,114.26057142857142
9964-LNCST,Female,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),105.18,7564.28,Yes,Loyal,High,7564.28,8.93132463809534,4,3,105.05944444444444
6668-FRMMC,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,40.63,372.02,No,New,Low,372.02,5.921632037509301,1,1,41.33555555555555
1900-DAPGK,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),94.29,1899.83,No,Regular,Medium,1899.83,7.550045911872061,3,3,94.9915
2009-NMBMF,Male,1,Yes,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),104.02,496.11,Yes,New,High,496.11,6.208811329575014,3,3,99.22200000000001
6593-BMHJM,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,38.22,1389.31,No,Regular,Low,1389.31,7.237282022841855,1,2,38.591944444444444
4271-VUSBC,Male,0,No,No,35,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,68.25,2372.94,No,Regular,Low,2372.94,7.772306301050731,2,3,67.79828571428571
5841-ZTAPF,Female,0,Yes,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.4,2001.41,Yes,Loyal,Low,2001.41,7.602106734112286,2,3,37.06314814814815
3825-SDUTS,Female,0,No,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),45.57,1599.73,No,Regular,Low,1599.73,7.378215054177489,1,3,45.70657142857143
5868-TKJRK,Female,0,No,No,38,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),87.2,3286.16,Yes,Regular,Medium,3286.16,8.09777924908436,4,3,86.4778947368421
1862-RQZDV,Female,0,Yes,No,20,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),60.91,1218.14,No,Regular,Low,1218.14,7.105900971122977,1,2,60.907000000000004
4498-JEKVP,Male,0,No,Yes,5,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),101.0,527.15,No,New,High,527.15,6.269380334269171,3,1,105.42999999999999
5472-HYPZR,Female,0,Yes,Yes,28,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.08,2295.14,No,Regular,Medium,2295.14,7.738984731190276,4,3,81.9692857142857
8562-PRQQC,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,44.67,3196.75,No,Loyal,Low,3196.75,8.070202716479503,1,2,44.39930555555556
4334-YVSUB,Female,0,Yes,No,1,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,77.96,74.16,No,New,Medium,74.16,4.319619174545265,4,3,74.16
1195-LCJKB,Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),99.73,7159.95,Yes,Loyal,High,7159.95,8.876397932717516,3,3,99.44375
4763-ZDHVJ,Female,0,No,No,38,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,79.82,3047.22,No,Regular,Medium,3047.22,8.022313092679486,4,1,80.19
6987-BDHNK,Female,0,Yes,No,46,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,70.83,3282.1,No,Regular,Low,3282.1,8.09654337698287,2,2,71.35
4157-SPJCN,Male,0,Yes,No,12,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,80.13,967.91,No,New,Medium,967.91,6.876171728320255,5,2,80.65916666666666
6289-NAPBD,Female,1,Yes,No,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,114.63,3543.87,No,Regular,High,3543.87,8.173256766925693,7,3,114.31838709677419
1315-AAQHL,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,92.21,2317.07,No,Regular,Medium,2317.07,7.748490221890671,3,2,92.6828
5847-LWKME,Male,0,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,42.24,667.41,No,Regular,Low,667.41,6.504901757710459,2,1,41.713125
9783-CSTQS,Female,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.21,1504.42,Yes,Regular,Low,1504.42,7.316827208017694,1,3,42.983428571428576
3173-FWFAK,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,47.59,2840.66,No,Loyal,Low,2840.66,7.9521436674398,1,2,47.34433333333333
9906-QKKJC,Female,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.52,4420.19,Yes,Regular,High,4420.19,8.394164169604874,5,3,98.22644444444444
6393-DPTJW,Female,1,No,No,8,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,76.89,621.86,Yes,New,Medium,621.86,6.434321774433209,3,3,77.7325
3972-LSCRE,Female,0,No,Yes,26,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),64.26,1655.93,Yes,Regular,Low,1655.93,7.412721771513095,3,1,63.68961538461539
7603-JCFWW,Male,0,Yes,No,58,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),81.72,4753.76,No,Loyal,Medium,4753.76,8.466901500519556,5,1,81.96137931034482
2633-PVKUZ,Male,0,No,No,52,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Electronic check,73.91,3834.53,No,Loyal,Medium,3834.53,8.252062905034776,3,2,73.74096153846155
5909-TUFER,Male,0,No,No,23,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,85.77,1951.16,No,Regular,Medium,1951.16,7.576691730827024,5,2,84.83304347826088
6788-LDPMT,Male,0,Yes,No,3,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,73.52,245.54,No,New,Medium,245.54,5.507524252123373,3,2,81.84666666666666
3192-RWZBV,Female,0,Yes,No,23,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),73.62,1671.39,No,Regular,Medium,1671.39,7.422009020033775,3,3,72.66913043478262
1027-HWSZS,Male,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.97,2353.05,No,Loyal,Low,2353.05,7.763892528036449,1,3,35.65227272727273
3398-QLZER,Female,0,No,No,69,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,72.59,4999.52,No,Loyal,Medium,4999.52,8.517297186008612,3,3,72.4568115942029
6830-STGZV,Male,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),41.59,1107.66,No,Regular,Low,1107.66,7.01090735783758,2,2,41.02444444444445
7287-BHGAD,Female,0,No,Yes,18,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,159.00500000000002,2072.77,No,Regular,High,2072.77,7.637123485822222,5,1,115.15388888888889
5956-VWTDA,Female,0,No,No,64,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,99.71,6373.64,No,Loyal,High,6373.64,8.760082897843867,3,3,99.588125
8885-SPVYN,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),45.24,504.54,No,New,Low,504.54,6.225627164904625,1,2,45.86727272727273
2431-MKXGC,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,87.05,3486.69,No,Regular,Medium,3486.69,8.156994904932363,2,3,87.16725
